,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_response_rate,host_acceptance_rate,transformed_review_scores_rating,transformed_review_scores_accuracy,transformed_review_scores_cleanliness,transformed_review_scores_checkin,transformed_review_scores_communication,transformed_review_scores_location,transformed_review_scores_value
7378,,,,,,,,,,,,,,,,
7379,,,,,,,,,,,,,,,,
7380,,,,,,,,,,,,,,,,
7381,2.0,2.0,3.0,1.0,5.0,2.0,2.0,,,1.09894556645823,1.09894556645823,0.6936470556015963,1.3865443298750981,-6.907755278982137,1.09894556645823,1.09894556645823
7382,,,,,,,,,,,,,,,,
7383,0.0,,,,,,,0.0,,1.6096378924367667,,,,,,
7384,4.5,4.83,4.83,5.0,4.33,4.5,5.0,20.0,0.0,-0.6911491778972723,-1.7660917224794777,-1.7660917224794777,-6.907755278982137,-0.39898614201045535,-0.6911491778972723,-6.907755278982137
7385,4.87,4.94,4.89,4.89,4.98,4.96,4.76,100.0,91.0,-2.0325579557809865,-2.796881414808832,-2.1982250776698002,-2.1982250776698002,-3.8632328412587342,-3.1941832122778284,-1.4229583454914811
7386,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7387,4.81,4.85,4.74,5.0,4.96,4.88,4.72,67.0,67.0,-1.6554818509355052,-1.8904754421672103,-1.3432348716594444,-6.907755278982137,-3.1941832122778284,-2.111964733385395,-1.2694006096483903
7388,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7389,5.0,,5.0,,5.0,,,,,-6.907755278982137,,-6.907755278982137,,-6.907755278982137,,
7390,4.75,4.86,4.77,4.91,4.9,4.68,4.77,100.0,93.0,-1.3823023398503531,-1.958995388603971,-1.4653375684603416,-2.3968957724652884,-2.292634762140881,-1.1363141558521204,-1.4653375684603416
7391,,,,,,,,,,,,,,,,
7392,4.6,5.0,4.0,4.8,5.0,5.0,4.4,,,-0.9137938516755669,-6.907755278982137,0.0009995003330834232,-1.6044503709230604,-6.907755278982137,-6.907755278982137,-0.50916034444693
7393,4.66,4.85,4.82,4.85,4.9,4.74,4.77,100.0,87.0,-1.0758728016986208,-1.8904754421672103,-1.709258247716313,-1.8904754421672103,-2.292634762140881,-1.3432348716594444,-1.4653375684603416
7394,5.0,5.0,5.0,5.0,5.0,5.0,5.0,75.0,31.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7395,3.0,5.0,2.0,5.0,5.0,5.0,5.0,,,0.6936470556015963,-6.907755278982137,1.09894556645823,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7396,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7397,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7398,,,,,,,,,,,,,,,,
7399,,,,,,,,,,,,,,,,
7400,,,,,,,,,,,,,,,,
7401,0.0,,,,,,,,,1.6096378924367667,,,,,,
7402,3.0,5.0,3.0,2.0,3.0,5.0,4.0,,,0.6936470556015963,-6.907755278982137,0.6936470556015963,1.09894556645823,0.6936470556015963,-6.907755278982137,0.0009995003330834232
7403,,,,,,,,,,,,,,,,
7404,4.0,5.0,4.5,5.0,5.0,4.5,4.5,0.0,,0.0009995003330834232,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-0.6911491778972723,-0.6911491778972723
7405,,,,,,,,,,,,,,,,
7406,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7407,,,,,,,,,,,,,,,,
7408,4.87,4.89,4.63,4.97,4.99,4.89,4.76,100.0,100.0,-2.0325579557809865,-2.1982250776698002,-0.9915532163747016,-3.4737680744969825,-4.509860006183786,-2.1982250776698002,-1.4229583454914811
7409,,,,,,,,,,,,,,,,
7410,4.0,4.5,3.75,4.75,4.75,4.75,4.0,,,0.0009995003330834232,-0.6911491778972723,0.223943231484774,-1.3823023398503531,-1.3823023398503531,-1.3823023398503531,0.0009995003330834232
7411,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7412,,,,,,,,,,,,,,,,
7413,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7414,4.5,4.0,4.5,3.5,4.5,4.0,3.0,,,-0.6911491778972723,0.0009995003330834232,-0.6911491778972723,0.40613155265132483,-0.6911491778972723,0.0009995003330834232,0.6936470556015963
7415,,,,,,,,,,,,,,,,
7416,,,,,,,,,,,,,,,,
7417,,,,,,,,,,,,,,,,
7418,4.93,4.64,4.71,4.79,5.0,4.93,4.93,100.0,79.0,-2.645075401940818,-1.0188773206492552,-1.2344320118106444,-1.5558971455060706,-6.907755278982137,-2.645075401940818,-2.645075401940818
7419,,,,,,,,,,,,,,,,
7420,4.0,4.5,3.5,4.5,4.5,5.0,4.5,,,0.0009995003330834232,-0.6911491778972723,0.40613155265132483,-0.6911491778972723,-0.6911491778972723,-6.907755278982137,-0.6911491778972723
7421,4.5,5.0,4.5,4.5,5.0,4.0,4.5,,,-0.6911491778972723,-6.907755278982137,-0.6911491778972723,-0.6911491778972723,-6.907755278982137,0.0009995003330834232,-0.6911491778972723
7422,4.93,4.93,5.0,5.0,5.0,4.85,5.0,,,-2.645075401940818,-2.645075401940818,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.8904754421672103,-6.907755278982137
7423,4.0,4.0,3.0,5.0,5.0,5.0,5.0,,,0.0009995003330834232,0.0009995003330834232,0.6936470556015963,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7424,5.0,4.91,4.64,4.91,4.91,4.73,4.82,85.0,81.0,-6.907755278982137,-2.3968957724652884,-1.0188773206492552,-2.3968957724652884,-2.3968957724652884,-1.3056364581024378,-1.709258247716313
7425,,,,,,,,,,,,,,,,
7426,,,,,,,,,,,,,,,,
7427,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7428,4.76,4.8,4.83,4.8,4.87,4.4,4.59,100.0,99.0,-1.4229583454914811,-1.6044503709230604,-1.7660917224794777,-1.6044503709230604,-2.0325579557809865,-0.50916034444693,-0.8891620644859021
7429,,,,,,,,,,,,,,,,
7430,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7431,4.92,5.0,5.0,4.75,5.0,5.0,5.0,,,-2.5133061243096972,-6.907755278982137,-6.907755278982137,-1.3823023398503531,-6.907755278982137,-6.907755278982137,-6.907755278982137
7432,4.92,5.0,4.58,5.0,4.92,5.0,4.75,,,-2.5133061243096972,-6.907755278982137,-0.8651224452997558,-6.907755278982137,-2.5133061243096972,-6.907755278982137,-1.3823023398503531
7433,4.81,4.88,4.7,4.91,4.96,4.95,4.89,100.0,100.0,-1.6554818509355052,-2.111964733385395,-1.2006450142332619,-2.3968957724652884,-3.1941832122778284,-2.9759296462578146,-2.1982250776698002
7434,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7435,,,,,,,,,,,,,,,,
7436,,,,,,,,,,,,,,,,
7437,4.88,4.88,4.38,5.0,5.0,5.0,4.86,,,-2.111964733385395,-2.111964733385395,-0.4764241970486581,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.958995388603971
7438,4.0,4.75,3.0,5.0,5.0,4.25,4.0,,,0.0009995003330834232,-1.3823023398503531,0.6936470556015963,-6.907755278982137,-6.907755278982137,-0.28634962721800233,0.0009995003330834232
7439,5.0,5.0,5.0,5.0,5.0,5.0,4.83,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.7660917224794777
7440,4.0,4.0,2.0,5.0,5.0,5.0,5.0,,,0.0009995003330834232,0.0009995003330834232,1.09894556645823,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7441,,,,,,,,,,,,,,,,
7442,5.0,5.0,5.0,5.0,4.8,4.5,4.5,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.6044503709230604,-0.6911491778972723,-0.6911491778972723
7443,4.8,5.0,4.2,4.8,4.8,4.6,4.8,,,-1.6044503709230604,-6.907755278982137,-0.22189433191377805,-1.6044503709230604,-1.6044503709230604,-0.9137938516755669,-1.6044503709230604
7444,,,,,,,,,,,,,,,,
7445,5.0,,5.0,,4.0,,,,,-6.907755278982137,,-6.907755278982137,,0.0009995003330834232,,
7446,4.62,4.75,4.77,4.67,4.75,4.67,4.67,100.0,68.0,-0.9649559038554364,-1.3823023398503531,-1.4653375684603416,-1.105636903605074,-1.3823023398503531,-1.105636903605074,-1.105636903605074
7447,,,,,,,,,,,,,,,,
7448,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7449,,,,,,,,,,,,,,,,
7450,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137
7451,4.86,4.95,5.0,5.0,5.0,4.67,4.76,,,-1.958995388603971,-2.9759296462578146,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.105636903605074,-1.4229583454914811
7452,,,,,,,,,,,,,,,,
7453,4.61,4.71,4.73,4.88,4.78,4.24,4.71,60.0,23.0,-0.9390477189967721,-1.2344320118106444,-1.3056364581024378,-2.111964733385395,-1.5095925774643855,-0.27312192112045147,-1.2344320118106444
7454,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,,0.0009995003330834232,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7455,4.67,5.0,4.33,5.0,4.67,5.0,5.0,89.0,54.0,-1.105636903605074,-6.907755278982137,-0.39898614201045535,-6.907755278982137,-1.105636903605074,-6.907755278982137,-6.907755278982137
7456,2.0,2.0,1.0,5.0,5.0,3.0,3.0,,,1.09894556645823,1.09894556645823,1.3865443298750981,-6.907755278982137,-6.907755278982137,0.6936470556015963,0.6936470556015963
7457,,,,,,,,,,,,,,,,
7458,,,,,,,,89.0,54.0,,,,,,,
7459,3.25,3.5,3.75,3.67,3.75,5.0,2.67,89.0,54.0,0.5601870533037148,0.40613155265132483,0.223943231484774,0.2859305394129745,0.223943231484774,-6.907755278982137,0.8462973600536201
7460,4.2,4.2,4.0,4.6,3.8,4.6,4.2,89.0,54.0,-0.22189433191377805,-0.22189433191377805,0.0009995003330834232,-0.9137938516755669,0.18315454309784654,-0.9137938516755669,-0.22189433191377805
7461,3.0,2.0,1.0,5.0,5.0,5.0,2.0,89.0,54.0,0.6936470556015963,1.09894556645823,1.3865443298750981,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.09894556645823
7462,3.2,2.8,2.6,3.4,3.6,4.0,3.2,89.0,54.0,0.5883420661938189,0.7889118025443247,0.8758853172391161,0.4706284340145776,0.3371862673548698,0.0009995003330834232,0.5883420661938189
7463,,,,,,,,,,,,,,,,
7464,3.75,3.75,3.75,5.0,4.0,4.5,3.5,89.0,54.0,0.223943231484774,0.223943231484774,0.223943231484774,-6.907755278982137,0.0009995003330834232,-0.6911491778972723,0.40613155265132483
7465,4.0,4.5,4.25,5.0,4.25,5.0,4.5,89.0,54.0,0.0009995003330834232,-0.6911491778972723,-0.28634962721800233,-6.907755278982137,-0.28634962721800233,-6.907755278982137,-0.6911491778972723
7466,3.75,3.5,4.25,3.75,4.0,4.75,3.75,89.0,54.0,0.223943231484774,0.40613155265132483,-0.28634962721800233,0.223943231484774,0.0009995003330834232,-1.3823023398503531,0.223943231484774
7467,,,,,,,,,,,,,,,,
7468,,,,,,,,,,,,,,,,
7469,4.78,4.81,4.78,4.91,4.91,4.77,4.78,100.0,94.0,-1.5095925774643855,-1.6554818509355052,-1.5095925774643855,-2.3968957724652884,-2.3968957724652884,-1.4653375684603416,-1.5095925774643855
7470,,,,,,,,,,,,,,,,
7471,,,,,,,,,,,,,,,,
7472,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,,0.0009995003330834232,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232
7473,4.0,5.0,5.0,5.0,4.0,5.0,4.0,,,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137,0.0009995003330834232
7474,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232,0.0009995003330834232
7475,4.0,5.0,5.0,4.0,4.0,5.0,5.0,,,0.0009995003330834232,-6.907755278982137,-6.907755278982137,0.0009995003330834232,0.0009995003330834232,-6.907755278982137,-6.907755278982137
7476,4.87,4.88,4.87,4.94,4.88,4.71,4.87,90.0,74.0,-2.0325579557809865,-2.111964733385395,-2.0325579557809865,-2.796881414808832,-2.111964733385395,-1.2344320118106444,-2.0325579557809865
7477,,,,,,,,,,,,,,,,
7478,4.46,4.75,4.14,4.75,4.83,4.95,4.56,30.0,23.0,-0.6143360001356555,-1.3823023398503531,-0.14966077455440588,-1.3823023398503531,-1.7660917224794777,-2.9759296462578146,-0.8187104035352901
7479,,,,,,,,,,,,,,,,
7480,,,,,,,,,,,,,,,,
7481,,,,,,,,,,,,,,,,
7482,4.93,4.93,4.87,5.0,5.0,4.87,4.87,,,-2.645075401940818,-2.645075401940818,-2.0325579557809865,-6.907755278982137,-6.907755278982137,-2.0325579557809865,-2.0325579557809865
7483,5.0,5.0,4.83,4.5,4.5,4.83,5.0,86.0,62.0,-6.907755278982137,-6.907755278982137,-1.7660917224794777,-0.6911491778972723,-0.6911491778972723,-1.7660917224794777,-6.907755278982137
7484,,,,,,,,,,,,,,,,
7485,4.8,4.8,4.6,4.71,4.93,5.0,4.71,100.0,0.0,-1.6044503709230604,-1.6044503709230604,-0.9137938516755669,-1.2344320118106444,-2.645075401940818,-6.907755278982137,-1.2344320118106444
7486,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7487,4.86,4.94,4.86,4.97,4.97,4.83,4.81,,,-1.958995388603971,-2.796881414808832,-1.958995388603971,-3.4737680744969825,-3.4737680744969825,-1.7660917224794777,-1.6554818509355052
7488,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7489,4.86,4.94,4.96,4.94,4.94,4.58,4.78,100.0,80.0,-1.958995388603971,-2.796881414808832,-3.1941832122778284,-2.796881414808832,-2.796881414808832,-0.8651224452997558,-1.5095925774643855
7490,0.0,,,,,,,,,1.6096378924367667,,,,,,
7491,5.0,5.0,5.0,5.0,5.0,4.0,4.0,86.0,62.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232,0.0009995003330834232
7492,,,,,,,,,,,,,,,,
7493,4.0,2.0,4.0,5.0,5.0,5.0,4.0,,,0.0009995003330834232,1.09894556645823,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232
7494,,,,,,,,,,,,,,,,
7495,4.85,4.8,4.96,4.93,4.98,4.58,4.8,100.0,80.0,-1.8904754421672103,-1.6044503709230604,-3.1941832122778284,-2.645075401940818,-3.8632328412587342,-0.8651224452997558,-1.6044503709230604
7496,,,,,,,,,,,,,,,,
7497,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,,0.0009995003330834232,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7498,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232
7499,5.0,5.0,4.0,4.0,5.0,4.0,3.0,,,-6.907755278982137,-6.907755278982137,0.0009995003330834232,0.0009995003330834232,-6.907755278982137,0.0009995003330834232,0.6936470556015963
7500,4.5,4.25,4.75,5.0,4.5,4.5,4.5,100.0,80.0,-0.6911491778972723,-0.28634962721800233,-1.3823023398503531,-6.907755278982137,-0.6911491778972723,-0.6911491778972723,-0.6911491778972723
7501,4.92,4.97,4.97,4.97,4.97,4.72,4.83,100.0,80.0,-2.5133061243096972,-3.4737680744969825,-3.4737680744969825,-3.4737680744969825,-3.4737680744969825,-1.2694006096483903,-1.7660917224794777
7502,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7503,4.9,4.95,5.0,5.0,4.9,4.81,4.71,100.0,80.0,-2.292634762140881,-2.9759296462578146,-6.907755278982137,-6.907755278982137,-2.292634762140881,-1.6554818509355052,-1.2344320118106444
7504,,,,,,,,,,,,,,,,
7505,4.58,4.77,4.69,4.8,4.62,4.65,4.62,96.0,100.0,-0.8651224452997558,-1.4653375684603416,-1.1679623668029042,-1.6044503709230604,-0.9649559038554364,-1.0469690555162723,-0.9649559038554364
7506,,,,,,,,,,,,,,,,
7507,3.67,4.67,3.0,5.0,5.0,4.33,3.67,,,0.2859305394129745,-1.105636903605074,0.6936470556015963,-6.907755278982137,-6.907755278982137,-0.39898614201045535,0.2859305394129745
7508,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7509,4.33,4.17,4.17,4.5,4.83,4.17,4.33,,,-0.39898614201045535,-0.18512548412668878,-0.18512548412668878,-0.6911491778972723,-1.7660917224794777,-0.18512548412668878,-0.39898614201045535
7510,5.0,4.8,4.8,5.0,4.8,4.6,5.0,,,-6.907755278982137,-1.6044503709230604,-1.6044503709230604,-6.907755278982137,-1.6044503709230604,-0.9137938516755669,-6.907755278982137
7511,4.67,4.79,4.74,4.75,4.74,4.79,4.71,100.0,91.0,-1.105636903605074,-1.5558971455060706,-1.3432348716594444,-1.3823023398503531,-1.3432348716594444,-1.5558971455060706,-1.2344320118106444
7512,,,,,,,,,,,,,,,,
7513,4.88,4.85,4.93,4.95,4.93,4.71,4.85,100.0,80.0,-2.111964733385395,-1.8904754421672103,-2.645075401940818,-2.9759296462578146,-2.645075401940818,-1.2344320118106444,-1.8904754421672103
7514,3.5,4.5,3.0,4.5,5.0,4.5,4.0,,,0.40613155265132483,-0.6911491778972723,0.6936470556015963,-0.6911491778972723,-6.907755278982137,-0.6911491778972723,0.0009995003330834232
7515,4.67,4.0,5.0,5.0,5.0,3.67,4.33,,,-1.105636903605074,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.2859305394129745,-0.39898614201045535
7516,4.84,4.76,4.93,4.98,4.93,4.66,4.75,100.0,80.0,-1.8263509139976732,-1.4229583454914811,-2.645075401940818,-3.8632328412587342,-2.645075401940818,-1.0758728016986208,-1.3823023398503531
7517,4.94,5.0,4.76,5.0,4.82,4.71,4.88,100.0,83.0,-2.796881414808832,-6.907755278982137,-1.4229583454914811,-6.907755278982137,-1.709258247716313,-1.2344320118106444,-2.111964733385395
7518,5.0,4.5,5.0,5.0,5.0,5.0,4.83,,,-6.907755278982137,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-1.7660917224794777
7519,,,,,,,,,,,,,,,,
7520,,,,,,,,,,,,,,,,
7521,,,,,,,,,,,,,,,,
7522,4.82,4.86,4.95,4.86,4.86,4.82,4.55,100.0,80.0,-1.709258247716313,-1.958995388603971,-2.9759296462578146,-1.958995388603971,-1.958995388603971,-1.709258247716313,-0.7962879394794583
7523,,,,,,,,,,,,,,,,
7524,4.56,4.67,4.89,4.89,4.56,4.67,4.56,100.0,80.0,-0.8187104035352901,-1.105636903605074,-2.1982250776698002,-2.1982250776698002,-0.8187104035352901,-1.105636903605074,-0.8187104035352901
7525,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7526,3.67,4.0,3.0,3.67,4.33,3.67,3.67,,,0.2859305394129745,0.0009995003330834232,0.6936470556015963,0.2859305394129745,-0.39898614201045535,0.2859305394129745,0.2859305394129745
7527,,,,,,,,,,,,,,,,
7528,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7529,,,,,,,,,,,,,,,,
7530,,,,,,,,,,,,,,,,
7531,4.0,5.0,4.0,5.0,5.0,4.0,3.0,,,0.0009995003330834232,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,0.0009995003330834232,0.6936470556015963
7532,,,,,,,,,,,,,,,,
7533,,,,,,,,,,,,,,,,
7534,,,,,,,,100.0,100.0,,,,,,,
7535,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7536,0.0,,,,,,,86.0,60.0,1.6096378924367667,,,,,,
7537,5.0,5.0,4.0,5.0,5.0,4.0,5.0,,,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137
7538,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0009995003330834232,-6.907755278982137
7539,4.67,4.83,4.67,4.5,4.67,4.0,4.83,,,-1.105636903605074,-1.7660917224794777,-1.105636903605074,-0.6911491778972723,-1.105636903605074,0.0009995003330834232,-1.7660917224794777
7540,,,,,,,,,,,,,,,,
7541,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-1.105636903605074,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7542,,,,,,,,,,,,,,,,
7543,,,,,,,,,,,,,,,,
7544,3.57,4.0,3.86,4.43,4.43,4.14,3.86,,,0.3583735005743139,0.0009995003330834232,0.1319050708799386,-0.5603660693261263,-0.5603660693261263,-0.14966077455440588,0.1319050708799386
7545,5.0,5.0,5.0,5.0,5.0,5.0,4.89,,0.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-2.1982250776698002
7546,4.8,4.85,4.82,4.94,4.93,4.59,4.75,100.0,78.0,-1.6044503709230604,-1.8904754421672103,-1.709258247716313,-2.796881414808832,-2.645075401940818,-0.8891620644859021,-1.3823023398503531
7547,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,0.0009995003330834232,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7548,,,,,,,,,,,,,,,,
7549,4.5,5.0,5.0,5.0,5.0,4.5,5.0,,,-0.6911491778972723,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-0.6911491778972723,-6.907755278982137
7550,,,,,,,,,,,,,,,,
7551,4.72,4.86,4.94,4.93,4.89,4.29,4.67,100.0,93.0,-1.2694006096483903,-1.958995388603971,-2.796881414808832,-2.645075401940818,-2.1982250776698002,-0.3410828491788962,-1.105636903605074
7552,,,,,,,,,,,,,,,,
7553,4.88,4.9,4.81,4.87,4.92,4.72,4.77,100.0,70.0,-2.111964733385395,-2.292634762140881,-1.6554818509355052,-2.0325579557809865,-2.5133061243096972,-1.2694006096483903,-1.4653375684603416
7554,0.0,,,,,,,,,1.6096378924367667,,,,,,
7555,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7556,0.0,,,,,,,,,1.6096378924367667,,,,,,
7557,,,,,,,,,,,,,,,,
7558,4.81,4.77,5.0,4.88,4.88,4.58,4.77,100.0,80.0,-1.6554818509355052,-1.4653375684603416,-6.907755278982137,-2.111964733385395,-2.111964733385395,-0.8651224452997558,-1.4653375684603416
7559,4.88,4.94,4.88,4.88,4.86,4.81,4.8,100.0,79.0,-2.111964733385395,-2.796881414808832,-2.111964733385395,-2.111964733385395,-1.958995388603971,-1.6554818509355052,-1.6044503709230604
7560,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7561,5.0,5.0,4.5,4.75,5.0,4.5,5.0,,,-6.907755278982137,-6.907755278982137,-0.6911491778972723,-1.3823023398503531,-6.907755278982137,-0.6911491778972723,-6.907755278982137
7562,4.5,4.75,3.25,5.0,4.75,5.0,4.75,,,-0.6911491778972723,-1.3823023398503531,0.5601870533037148,-6.907755278982137,-1.3823023398503531,-6.907755278982137,-1.3823023398503531
7563,4.79,4.9,4.83,4.86,4.93,4.9,4.66,,67.0,-1.5558971455060706,-2.292634762140881,-1.7660917224794777,-1.958995388603971,-2.645075401940818,-2.292634762140881,-1.0758728016986208
7564,5.0,5.0,5.0,4.95,5.0,5.0,4.95,70.0,12.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-2.9759296462578146,-6.907755278982137,-6.907755278982137,-2.9759296462578146
7565,3.83,3.83,3.83,4.33,4.33,4.67,3.67,100.0,53.0,0.15785808461558012,0.15785808461558012,0.15785808461558012,-0.39898614201045535,-0.39898614201045535,-1.105636903605074,0.2859305394129745
7566,4.5,4.67,4.67,4.83,4.67,4.83,3.5,100.0,53.0,-0.6911491778972723,-1.105636903605074,-1.105636903605074,-1.7660917224794777,-1.105636903605074,-1.7660917224794777,0.40613155265132483
7567,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7568,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.0,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
7569,,,,,,,,,0.0,,,,,,,
7570,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137
